7	,	OUTSIDE	OUTSIDE
7	then	OUTSIDE	OUTSIDE
7	reading	OUTSIDE	OUTSIDE
7	the	OUTSIDE	OUTSIDE
7	side	OUTSIDE	OUTSIDE
7	effects	OUTSIDE	OUTSIDE
7	that	OUTSIDE	OUTSIDE
7	the	OUTSIDE	OUTSIDE
7	drug	OUTSIDE	OUTSIDE
7	could	OUTSIDE	OUTSIDE
7	cause	OUTSIDE	OUTSIDE
7	a	OUTSIDE	OUTSIDE
7	collapsed	OUTSIDE	BEGIN
7	lung	OUTSIDE	INSIDE
7	,	OUTSIDE	OUTSIDE
7	no	OUTSIDE	OUTSIDE
7	thank	OUTSIDE	OUTSIDE
7	you	OUTSIDE	OUTSIDE
7	pain	BEGIN	BEGIN
7	is	INSIDE	OUTSIDE
7	better	INSIDE	OUTSIDE
7	than	OUTSIDE	OUTSIDE
7	death	BEGIN	OUTSIDE
7	.	OUTSIDE	OUTSIDE
7	OOV	OUTSIDE	OUTSIDE
8	START	OUTSIDE	OUTSIDE
8	i	OUTSIDE	OUTSIDE
8	will	OUTSIDE	OUTSIDE
8	never	OUTSIDE	OUTSIDE
8	use	OUTSIDE	OUTSIDE
8	the	OUTSIDE	OUTSIDE
8	product	OUTSIDE	OUTSIDE
8	again	OUTSIDE	OUTSIDE
8	OOV	OUTSIDE	OUTSIDE
9	START	OUTSIDE	OUTSIDE
9	i	OUTSIDE	OUTSIDE
9	have	OUTSIDE	OUTSIDE
9	rsd	BEGIN	BEGIN
9	or	OUTSIDE	OUTSIDE
9	crps	BEGIN	BEGIN
9	same	OUTSIDE	OUTSIDE
9	thing	OUTSIDE	OUTSIDE
9	,	OUTSIDE	OUTSIDE
9	and	OUTSIDE	OUTSIDE
9	major	OUTSIDE	BEGIN
9	depressive	BEGIN	INSIDE
9	disorder	INSIDE	INSIDE
9	so	OUTSIDE	OUTSIDE
9	i	OUTSIDE	OUTSIDE
9	use	OUTSIDE	OUTSIDE
9	the	OUTSIDE	OUTSIDE
9	drug	OUTSIDE	OUTSIDE
9	for	OUTSIDE	OUTSIDE
9	both	OUTSIDE	OUTSIDE
9	pain	BEGIN	OUTSIDE
9	,	OUTSIDE	OUTSIDE
9	and	OUTSIDE	OUTSIDE
9	depression	BEGIN	BEGIN
9	.	OUTSIDE	OUTSIDE
9	OOV	OUTSIDE	OUTSIDE
10	START	OUTSIDE	OUTSIDE
10	i	OUTSIDE	OUTSIDE
10	would	OUTSIDE	OUTSIDE
10	END	OUTSIDE	OUTSIDE
10	say	OUTSIDE	OUTSIDE
10	it	OUTSIDE	OUTSIDE
10	END	OUTSIDE	OUTSIDE
10	great	OUTSIDE	OUTSIDE
10	for	OUTSIDE	OUTSIDE
10	pain	BEGIN	OUTSIDE
10	but	OUTSIDE	OUTSIDE
10	has	OUTSIDE	OUTSIDE
10	had	OUTSIDE	OUTSIDE
10	an	OUTSIDE	OUTSIDE
10	excellent	OUTSIDE	OUTSIDE
10	effect	OUTSIDE	OUTSIDE
10	on	OUTSIDE	OUTSIDE
10	my	OUTSIDE	OUTSIDE
10	depression	BEGIN	OUTSIDE
10	.	OUTSIDE	OUTSIDE
10	OOV	OUTSIDE	OUTSIDE
11	START	OUTSIDE	OUTSIDE
11	the	OUTSIDE	OUTSIDE
11	side	OUTSIDE	OUTSIDE
11	effects	OUTSIDE	OUTSIDE
11	are	OUTSIDE	OUTSIDE
11	nasty	OUTSIDE	BEGIN
11	though	OUTSIDE	INSIDE
11	,	OUTSIDE	OUTSIDE
11	sleepless	BEGIN	BEGIN
11	nights	OUTSIDE	INSIDE
11	,	OUTSIDE	OUTSIDE
11	dry	BEGIN	BEGIN
11	mouth	INSIDE	INSIDE
11	,	OUTSIDE	OUTSIDE
11	and	OUTSIDE	OUTSIDE
11	all	OUTSIDE	OUTSIDE
11	kinds	OUTSIDE	OUTSIDE
11	of	OUTSIDE	OUTSIDE
11	stomach	BEGIN	BEGIN
11	issues	INSIDE	INSIDE
11	for	OUTSIDE	OUTSIDE
11	the	OUTSIDE	OUTSIDE
11	first	OUTSIDE	OUTSIDE
11	few	OUTSIDE	OUTSIDE
11	weeks	OUTSIDE	OUTSIDE
11	.	OUTSIDE	OUTSIDE
11	OOV	OUTSIDE	OUTSIDE
12	START	OUTSIDE	OUTSIDE
12	if	OUTSIDE	OUTSIDE
12	you	OUTSIDE	OUTSIDE
12	can	OUTSIDE	OUTSIDE
12	hang	OUTSIDE	OUTSIDE
12	on	OUTSIDE	OUTSIDE
12	this	OUTSIDE	OUTSIDE
12	drug	OUTSIDE	OUTSIDE
12	is	OUTSIDE	OUTSIDE
12	great	OUTSIDE	OUTSIDE
12	.	OUTSIDE	OUTSIDE
12	OOV	OUTSIDE	OUTSIDE
13	START	OUTSIDE	OUTSIDE
13	i	OUTSIDE	OUTSIDE
13	still	OUTSIDE	OUTSIDE
13	do	OUTSIDE	BEGIN
13	END	OUTSIDE	INSIDE
13	sleep	INSIDE	INSIDE
13	well	INSIDE	INSIDE
13	but	OUTSIDE	OUTSIDE
13	everything	OUTSIDE	OUTSIDE
13	else	OUTSIDE	OUTSIDE
13	has	OUTSIDE	OUTSIDE
13	gone	OUTSIDE	OUTSIDE
13	away	OUTSIDE	OUTSIDE
13	.	OUTSIDE	OUTSIDE
13	OOV	OUTSIDE	OUTSIDE
14	START	OUTSIDE	OUTSIDE
14	the	OUTSIDE	OUTSIDE
14	only	OUTSIDE	OUTSIDE
14	issues	BEGIN	OUTSIDE
14	is	OUTSIDE	OUTSIDE
14	if	OUTSIDE	OUTSIDE
14	you	OUTSIDE	OUTSIDE
14	forget	OUTSIDE	OUTSIDE
14	to	OUTSIDE	OUTSIDE
14	take	OUTSIDE	OUTSIDE
14	it	OUTSIDE	OUTSIDE
14	,	OUTSIDE	OUTSIDE
14	you	OUTSIDE	OUTSIDE
14	feel	OUTSIDE	BEGIN
14	like	OUTSIDE	INSIDE
14	crap	OUTSIDE	INSIDE
14	.	OUTSIDE	OUTSIDE
14	OOV	OUTSIDE	OUTSIDE
15	START	OUTSIDE	OUTSIDE
15	you	OUTSIDE	OUTSIDE
15	will	OUTSIDE	OUTSIDE
15	be	OUTSIDE	OUTSIDE
15	very	OUTSIDE	OUTSIDE
15	sick	BEGIN	BEGIN
15	to	OUTSIDE	INSIDE
15	your	OUTSIDE	INSIDE
15	stomach	OUTSIDE	INSIDE
15	,	OUTSIDE	OUTSIDE
15	and	OUTSIDE	OUTSIDE
15	your	OUTSIDE	OUTSIDE
15	mood	BEGIN	OUTSIDE
15	plummets	INSIDE	OUTSIDE
15	only	OUTSIDE	OUTSIDE
15	after	OUTSIDE	OUTSIDE
15	24	OUTSIDE	OUTSIDE
15	hours	OUTSIDE	OUTSIDE
15	.	OUTSIDE	OUTSIDE
15	OOV	OUTSIDE	OUTSIDE
16	START	OUTSIDE	OUTSIDE
16	i	OUTSIDE	OUTSIDE
16	do	OUTSIDE	BEGIN
16	recommended	OUTSIDE	OUTSIDE
16	this	OUTSIDE	OUTSIDE
16	drug	OUTSIDE	OUTSIDE
16	but	OUTSIDE	OUTSIDE
16	be	OUTSIDE	OUTSIDE
16	careful	OUTSIDE	OUTSIDE
16	to	OUTSIDE	OUTSIDE
16	take	OUTSIDE	OUTSIDE
16	it	OUTSIDE	OUTSIDE
16	everyday	OUTSIDE	OUTSIDE
16	.	OUTSIDE	OUTSIDE
16	OOV	OUTSIDE	OUTSIDE
17	START	OUTSIDE	OUTSIDE
17	have	OUTSIDE	OUTSIDE
17	had	OUTSIDE	OUTSIDE
17	a	OUTSIDE	OUTSIDE
17	bad	OUTSIDE	OUTSIDE
17	cough	BEGIN	BEGIN
17	for	OUTSIDE	OUTSIDE
17	2	OUTSIDE	OUTSIDE
17	days	OUTSIDE	OUTSIDE
17	.	OUTSIDE	OUTSIDE
17	OOV	OUTSIDE	OUTSIDE
18	START	OUTSIDE	OUTSIDE
18	my	OUTSIDE	OUTSIDE
18	throat	BEGIN	BEGIN
18	and	OUTSIDE	INSIDE
18	chest	BEGIN	INSIDE
18	felt	INSIDE	INSIDE
18	like	INSIDE	INSIDE
18	someone	OUTSIDE	INSIDE
18	stabbed	OUTSIDE	INSIDE
18	me	OUTSIDE	INSIDE
18	.	OUTSIDE	OUTSIDE
18	OOV	OUTSIDE	OUTSIDE
19	START	OUTSIDE	OUTSIDE
19	i	OUTSIDE	INSIDE
19	tried	OUTSIDE	OUTSIDE
19	mucinexdm	OUTSIDE	OUTSIDE
19	for	OUTSIDE	OUTSIDE
19	the	OUTSIDE	OUTSIDE
19	first	OUTSIDE	OUTSIDE
19	time	OUTSIDE	OUTSIDE
19	.	OUTSIDE	OUTSIDE
19	OOV	OUTSIDE	OUTSIDE
20	START	OUTSIDE	OUTSIDE
20	instantly	OUTSIDE	OUTSIDE
20	the	OUTSIDE	OUTSIDE
20	pain	BEGIN	BEGIN
20	went	INSIDE	INSIDE
20	away	INSIDE	INSIDE
20	and	OUTSIDE	OUTSIDE
20	90	OUTSIDE	OUTSIDE
20	of	OUTSIDE	OUTSIDE
20	my	OUTSIDE	OUTSIDE
20	cough	BEGIN	BEGIN
20	went	INSIDE	INSIDE
20	away	INSIDE	INSIDE
20	.	OUTSIDE	OUTSIDE
20	OOV	OUTSIDE	OUTSIDE
21	START	OUTSIDE	OUTSIDE
21	i	OUTSIDE	INSIDE
21	was	OUTSIDE	BEGIN
21	END	OUTSIDE	INSIDE
21	dizzy	BEGIN	INSIDE
21	or	OUTSIDE	OUTSIDE
21	sleepy	BEGIN	BEGIN
21	at	OUTSIDE	OUTSIDE
21	all	OUTSIDE	OUTSIDE
21	.	OUTSIDE	OUTSIDE
21	OOV	OUTSIDE	OUTSIDE
22	START	OUTSIDE	OUTSIDE
22	love	OUTSIDE	OUTSIDE
22	it	OUTSIDE	OUTSIDE
22	.	OUTSIDE	OUTSIDE
22	OOV	OUTSIDE	OUTSIDE
23	cough	OTHER	BEGIN
23	and	OUTSIDE	OUTSIDE
23	allows	OUTSIDE	BEGIN
23	me	OUTSIDE	INSIDE
23	to	OUTSIDE	INSIDE
23	breath	BEGIN	INSIDE
23	and	OUTSIDE	OUTSIDE
23	sleep	BEGIN	BEGIN
23	at	OUTSIDE	OUTSIDE
23	night	OUTSIDE	OUTSIDE
23	i	OUTSIDE	OUTSIDE
23	would	OUTSIDE	OUTSIDE
23	recommend	OUTSIDE	OUTSIDE
23	this	OUTSIDE	OUTSIDE
23	product	OUTSIDE	OUTSIDE
23	to	OUTSIDE	OUTSIDE
23	anyone	OUTSIDE	OUTSIDE
23	that	OUTSIDE	OUTSIDE
23	has	OUTSIDE	OUTSIDE
23	a	OUTSIDE	OUTSIDE
23	bad	OUTSIDE	OUTSIDE
23	cough	BEGIN	BEGIN
23	sorry	OUTSIDE	OUTSIDE
23	u	OUTSIDE	OUTSIDE
23	all	OUTSIDE	OUTSIDE
23	are	OUTSIDE	OUTSIDE
23	haven	OUTSIDE	OUTSIDE
23	such	OUTSIDE	OUTSIDE
23	bad	OUTSIDE	OUTSIDE
23	luck	OUTSIDE	OUTSIDE
23	with	OUTSIDE	OUTSIDE
23	it	OUTSIDE	OUTSIDE
23	but	OUTSIDE	OUTSIDE
23	i	OUTSIDE	OUTSIDE
23	like	OUTSIDE	OUTSIDE
23	it	OUTSIDE	OUTSIDE
23	and	OUTSIDE	OUTSIDE
23	will	OUTSIDE	OUTSIDE
23	keep	OUTSIDE	OUTSIDE
23	using	OUTSIDE	OUTSIDE
23	it	OUTSIDE	OUTSIDE
23	OOV	OUTSIDE	OUTSIDE
24	START	OUTSIDE	OUTSIDE
24	this	OUTSIDE	OUTSIDE
24	medication	OUTSIDE	OUTSIDE
24	did	OUTSIDE	OUTSIDE
24	a	OUTSIDE	OUTSIDE
24	good	OUTSIDE	OUTSIDE
24	job	OUTSIDE	OUTSIDE
24	of	OUTSIDE	OUTSIDE
24	dropping	BEGIN	BEGIN
24	my	INSIDE	INSIDE
24	cholesterol	INSIDE	INSIDE
24	levels	INSIDE	INSIDE
24	.	OUTSIDE	OUTSIDE
24	OOV	OUTSIDE	OUTSIDE
25	START	OUTSIDE	OUTSIDE
25	i	OUTSIDE	OUTSIDE
25	quit	OUTSIDE	OUTSIDE
25	because	OUTSIDE	OUTSIDE
25	of	OUTSIDE	OUTSIDE
25	the	OUTSIDE	OUTSIDE
25	extreme	OUTSIDE	OUTSIDE
25	muscle	BEGIN	BEGIN
25	pains	INSIDE	INSIDE
25	it	OUTSIDE	INSIDE
25	caused	OUTSIDE	INSIDE
25	in	OUTSIDE	OUTSIDE
25	my	OUTSIDE	OUTSIDE
25	lower	OUTSIDE	OUTSIDE
25	back	OUTSIDE	OUTSIDE
25	and	OUTSIDE	OUTSIDE
25	some	OUTSIDE	OUTSIDE
25	leg	OUTSIDE	OUTSIDE
25	muscles	OUTSIDE	OUTSIDE
25	.	OUTSIDE	OUTSIDE
25	OOV	OUTSIDE	OUTSIDE
26	START	OUTSIDE	OUTSIDE
26	these	OUTSIDE	OUTSIDE
26	were	OUTSIDE	OUTSIDE
26	so	OUTSIDE	OUTSIDE
26	severe	OUTSIDE	OUTSIDE
26	that	OUTSIDE	OUTSIDE
26	i	OUTSIDE	OUTSIDE
26	could	BEGIN	OUTSIDE
26	barely	INSIDE	OUTSIDE
26	get	OUTSIDE	OUTSIDE
26	out	OUTSIDE	OUTSIDE
26	of	INSIDE	OUTSIDE
26	bed	INSIDE	OUTSIDE
26	and	OUTSIDE	OUTSIDE
26	could	BEGIN	OUTSIDE
26	not	INSIDE	OUTSIDE
26	drive	INSIDE	OUTSIDE
26	safely	OUTSIDE	OUTSIDE
26	.	OUTSIDE	OUTSIDE
26	OOV	OUTSIDE	OUTSIDE
27	START	OUTSIDE	OUTSIDE
27	once	OUTSIDE	OUTSIDE
27	i	OUTSIDE	OUTSIDE
27	stopped	OUTSIDE	OUTSIDE
27	,	OUTSIDE	OUTSIDE
27	within	OUTSIDE	OUTSIDE
27	two	OUTSIDE	OUTSIDE
27	weeks	OUTSIDE	OUTSIDE
27	i	OUTSIDE	OUTSIDE
27	was	OUTSIDE	OUTSIDE
27	back	OUTSIDE	OUTSIDE
27	to	OUTSIDE	OUTSIDE
27	normal	OUTSIDE	OUTSIDE
27	.	OUTSIDE	OUTSIDE
27	OOV	OUTSIDE	OUTSIDE
28	START	OUTSIDE	OUTSIDE
28	great	OUTSIDE	OUTSIDE
28	medication	OUTSIDE	OUTSIDE
28	iam	BEGIN	OUTSIDE
28	free	INSIDE	OUTSIDE
28	of	INSIDE	OUTSIDE
28	panic	INSIDE	BEGIN
28	attacks	INSIDE	INSIDE
28	and	OUTSIDE	OUTSIDE
28	anxiety	BEGIN	BEGIN
28	,	OUTSIDE	OUTSIDE
28	still	OUTSIDE	OUTSIDE
28	have	OUTSIDE	OUTSIDE
28	mild	OUTSIDE	OUTSIDE
28	bouts	OUTSIDE	OUTSIDE
28	of	OUTSIDE	OUTSIDE
28	depression	BEGIN	BEGIN
28	but	OUTSIDE	OUTSIDE
28	overall	OUTSIDE	OUTSIDE
28	its	OUTSIDE	OUTSIDE
28	a	OUTSIDE	OUTSIDE
28	great	OUTSIDE	OUTSIDE
28	medicine	OUTSIDE	OUTSIDE
28	.	OUTSIDE	OUTSIDE
28	OOV	OUTSIDE	OUTSIDE
29	START	OUTSIDE	OUTSIDE
29	i	OUTSIDE	OUTSIDE
29	too	OUTSIDE	OUTSIDE
29	have	OUTSIDE	OUTSIDE
29	taken	BEGIN	OUTSIDE
29	busbar	BEGIN	OUTSIDE
29	hydroxine	INSIDE	OUTSIDE
29	hlc	INSIDE	OUTSIDE
29	etc	OUTSIDE	OUTSIDE
29	to	OUTSIDE	OUTSIDE
29	no	OUTSIDE	OUTSIDE
29	avail	OUTSIDE	OUTSIDE
29	know	OUTSIDE	OUTSIDE
29	iam	OUTSIDE	OUTSIDE
29	fine	OUTSIDE	OUTSIDE
29	,	OUTSIDE	OUTSIDE
29	thank	OUTSIDE	OUTSIDE
29	you	OUTSIDE	OUTSIDE
29	doctor	OUTSIDE	OUTSIDE
29	krish	OUTSIDE	OUTSIDE
29	.	OUTSIDE	OUTSIDE
29	OOV	OUTSIDE	OUTSIDE
30	START	OUTSIDE	OUTSIDE
30	i	OUTSIDE	OUTSIDE
30	have	OUTSIDE	OUTSIDE
30	been	OUTSIDE	OUTSIDE
30	on	OUTSIDE	OUTSIDE
30	this	OUTSIDE	OUTSIDE
30	med	OUTSIDE	OUTSIDE
30	.	OUTSIDE	OUTSIDE
30	OOV	OUTSIDE	OUTSIDE
31	START	OUTSIDE	OUTSIDE
31	for	OUTSIDE	OUTSIDE
31	two	OUTSIDE	OUTSIDE
31	weeks	OUTSIDE	OUTSIDE
31	and	OUTSIDE	OUTSIDE
31	i	OUTSIDE	OUTSIDE
31	am	OUTSIDE	OUTSIDE
31	loving	OUTSIDE	OUTSIDE
31	it	OUTSIDE	OUTSIDE
31	.	OUTSIDE	OUTSIDE
31	OOV	OUTSIDE	OUTSIDE
32	START	OUTSIDE	OUTSIDE
32	my	OUTSIDE	OUTSIDE
32	sugar	BEGIN	BEGIN
32	has	INSIDE	INSIDE
32	been	OUTSIDE	INSIDE
32	under	OUTSIDE	INSIDE
32	control	INSIDE	INSIDE
32	for	OUTSIDE	OUTSIDE
32	the	OUTSIDE	OUTSIDE
32	first	OUTSIDE	OUTSIDE
32	time	OUTSIDE	OUTSIDE
32	sense	BEGIN	OUTSIDE
32	becoming	OUTSIDE	OUTSIDE
32	a	OUTSIDE	OUTSIDE
32	diabetic	BEGIN	BEGIN
32	in	OUTSIDE	OUTSIDE
32	2000	OUTSIDE	OUTSIDE
32	.	OUTSIDE	OUTSIDE
32	OOV	OUTSIDE	OUTSIDE
33	START	OUTSIDE	OUTSIDE
33	i	OUTSIDE	OUTSIDE
33	have	OUTSIDE	OUTSIDE
33	been	OUTSIDE	OUTSIDE
33	on	OUTSIDE	OUTSIDE
33	every	OUTSIDE	OUTSIDE
33	kind	OUTSIDE	OUTSIDE
33	of	OUTSIDE	OUTSIDE
33	diabetic	BEGIN	BEGIN
33	med	OUTSIDE	OUTSIDE
33	.	OUTSIDE	OUTSIDE
33	OOV	OUTSIDE	OUTSIDE
34	START	OUTSIDE	OUTSIDE
34	and	OUTSIDE	OUTSIDE
34	nothing	OUTSIDE	OUTSIDE
34	has	OUTSIDE	OUTSIDE
34	helped	OUTSIDE	OUTSIDE
34	.	OUTSIDE	OUTSIDE
34	OOV	OUTSIDE	OUTSIDE
35	START	OUTSIDE	OUTSIDE
35	this	OUTSIDE	OUTSIDE
35	drug	OUTSIDE	OUTSIDE
35	brought	OUTSIDE	OUTSIDE
35	my	OUTSIDE	OUTSIDE
35	chol	OUTSIDE	OUTSIDE
35	level	OUTSIDE	OUTSIDE
35	from	OUTSIDE	OUTSIDE
35	240	OUTSIDE	OUTSIDE
35	to	OUTSIDE	OUTSIDE
35	170	OUTSIDE	OUTSIDE
35	,	OUTSIDE	OUTSIDE
35	but	OUTSIDE	OUTSIDE
35	the	OUTSIDE	OUTSIDE
35	side	OUTSIDE	OUTSIDE
35	effects	OUTSIDE	OUTSIDE
35	are	OUTSIDE	OUTSIDE
35	horrible	OUTSIDE	OUTSIDE
35	.	OUTSIDE	OUTSIDE
35	OOV	OUTSIDE	OUTSIDE
36	START	OUTSIDE	OUTSIDE
36	i	OUTSIDE	OUTSIDE
36	never	OUTSIDE	OUTSIDE
36	experienced	OUTSIDE	OUTSIDE
36	severe	BEGIN	BEGIN
36	aches	BEGIN	INSIDE
36	and	OUTSIDE	OUTSIDE
36	pains	BEGIN	BEGIN
36	,	OUTSIDE	OUTSIDE
36	but	OUTSIDE	OUTSIDE
36	my	OUTSIDE	OUTSIDE
36	neck	BEGIN	BEGIN
36	,	OUTSIDE	INSIDE
36	shoulders	OUTSIDE	INSIDE
36	,	OUTSIDE	INSIDE
36	arms	BEGIN	INSIDE
36	and	OUTSIDE	INSIDE
36	legs	BEGIN	INSIDE
36	were	INSIDE	INSIDE
36	hurting	INSIDE	INSIDE
36	.	OUTSIDE	OUTSIDE
36	OOV	OUTSIDE	OUTSIDE
37	START	OUTSIDE	OUTSIDE
37	i	OUTSIDE	OUTSIDE
37	could	BEGIN	BEGIN
37	END	INSIDE	INSIDE
37	sleep	INSIDE	INSIDE
37	because	OUTSIDE	OUTSIDE
37	of	OUTSIDE	OUTSIDE
37	the	OUTSIDE	OUTSIDE
37	stomach	BEGIN	BEGIN
37	problems	INSIDE	INSIDE
37	,	OUTSIDE	OUTSIDE
37	wich	BEGIN	OUTSIDE
37	resulted	INSIDE	OUTSIDE
37	in	INSIDE	OUTSIDE
37	anxiety	BEGIN	BEGIN
37	and	OUTSIDE	OUTSIDE
37	severe	BEGIN	BEGIN
37	anxiety	BEGIN	INSIDE
37	attacks	INSIDE	INSIDE
37	every	OUTSIDE	OUTSIDE
37	single	OUTSIDE	OUTSIDE
37	week	OUTSIDE	OUTSIDE
37	.	OUTSIDE	OUTSIDE
37	OOV	OUTSIDE	OUTSIDE
38	START	OUTSIDE	OUTSIDE
38	ended	OUTSIDE	OUTSIDE
38	up	OUTSIDE	OUTSIDE
38	in	OUTSIDE	OUTSIDE
38	the	OUTSIDE	OUTSIDE
38	er	OUTSIDE	OUTSIDE
38	with	OUTSIDE	OUTSIDE
38	heart	BEGIN	BEGIN
38	attack	INSIDE	INSIDE
38	like	INSIDE	INSIDE
38	symptoms	INSIDE	INSIDE
38	,	OUTSIDE	OUTSIDE
38	tests	OUTSIDE	OUTSIDE
38	showed	OUTSIDE	OUTSIDE
38	nothing	OUTSIDE	OUTSIDE
38	.	OUTSIDE	OUTSIDE
38	OOV	OUTSIDE	OUTSIDE
39	START	OUTSIDE	OUTSIDE
39	stopped	OUTSIDE	OUTSIDE
39	taking	OUTSIDE	OUTSIDE
39	this	OUTSIDE	OUTSIDE
39	medication	OUTSIDE	OUTSIDE
39	for	OUTSIDE	OUTSIDE
39	the	OUTSIDE	OUTSIDE
39	whole	OUTSIDE	OUTSIDE
39	summer	OUTSIDE	OUTSIDE
