11113_1	help	VB	OUTSIDE	OTHER
11113_1	me	PRP	OUTSIDE	OTHER
11113_1	,	,	OUTSIDE	OTHER
11113_1	i	NNS	OUTSIDE	OTHER
11113_1	can	MD	OUTSIDE	OTHER
11113_1	not	RB	OUTSIDE	OTHER
11113_1	take	VB	OUTSIDE	OTHER
11113_1	anti	JJ	OUTSIDE	OTHER
11113_1	depressants	NNS	OUTSIDE	OTHER
11113_1	i	NN	OUTSIDE	OTHER
11113_1	also	RB	OUTSIDE	OTHER
11113_1	have	VBP	OUTSIDE	OTHER
11113_1	depression	NN	BEGIN	Disease
11113_1	.	.	OUTSIDE	OTHER
95292_0	i	NN	OUTSIDE	OTHER
95292_0	'	''	OUTSIDE	OTHER
95292_0	ve	RB	OUTSIDE	OTHER
95292_0	been	VBN	OUTSIDE	OTHER
95292_0	taking	VBG	OUTSIDE	OTHER
95292_0	5mg	CD	OUTSIDE	OTHER
95292_0	of	IN	OUTSIDE	OTHER
95292_0	crestor	NN	OUTSIDE	OTHER
95292_0	for	IN	OUTSIDE	OTHER
95292_0	22	CD	OUTSIDE	OTHER
95292_0	months	NNS	OUTSIDE	OTHER
95292_0	.	.	OUTSIDE	OTHER
95292_1	i	NN	OUTSIDE	OTHER
95292_1	did	VBD	OUTSIDE	OTHER
95292_1	n	RB	OUTSIDE	OTHER
95292_1	'	POS	OUTSIDE	OTHER
95292_1	t	JJ	OUTSIDE	OTHER
95292_1	notice	NN	OUTSIDE	OTHER
95292_1	any	DT	OUTSIDE	OTHER
95292_1	side	NN	OUTSIDE	OTHER
95292_1	effects	NNS	OUTSIDE	OTHER
95292_1	at	IN	OUTSIDE	OTHER
95292_1	all	DT	OUTSIDE	OTHER
95292_1	right	JJ	OUTSIDE	OTHER
95292_1	away	RP	OUTSIDE	OTHER
95292_1	that	DT	OUTSIDE	OTHER
95292_1	is	VBZ	OUTSIDE	OTHER
95292_1	.	.	OUTSIDE	OTHER
95292_2	i	NN	OUTSIDE	OTHER
95292_2	did	VBD	OUTSIDE	OTHER
95292_2	have	VB	OUTSIDE	OTHER
95292_2	fatigue	NN	BEGIN	Disease
95292_2	and	CC	INSIDE	Disease
95292_2	muscle	NN	INSIDE	Disease
95292_2	weakness	NN	INSIDE	Disease
95292_2	and	CC	OUTSIDE	OTHER
95292_2	was	VBD	OUTSIDE	OTHER
95292_2	always	RB	OUTSIDE	OTHER
95292_2	tired	VBN	BEGIN	Disease
95292_2	but	CC	OUTSIDE	OTHER
95292_2	likened	VBD	OUTSIDE	OTHER
95292_2	that	IN	OUTSIDE	OTHER
95292_2	to	TO	OUTSIDE	OTHER
95292_2	beginning	VBG	OUTSIDE	OTHER
95292_2	the	DT	OUTSIDE	OTHER
95292_2	change	NN	OUTSIDE	OTHER
95292_2	.	.	OUTSIDE	OTHER
95292_3	then	RB	OUTSIDE	OTHER
95292_3	it	PRP	OUTSIDE	OTHER
95292_3	began	VBD	OUTSIDE	OTHER
95292_3	.	.	OUTSIDE	OTHER
95292_4	muscle	NN	INSIDE	Disease
95292_4	cramps	NNS	INSIDE	Disease
95292_4	and	CC	OUTSIDE	OTHER
95292_4	plantar	NN	BEGIN	Disease
95292_4	fasciitis	NN	INSIDE	Disease
95292_4	.	.	OUTSIDE	OTHER
95292_5	muscle	NN	INSIDE	Disease
95292_5	cramps	NNS	INSIDE	Disease
95292_5	in	IN	INSIDE	Disease
95292_5	the	DT	INSIDE	Disease
95292_5	calfs	NN	INSIDE	Disease
95292_5	,	,	INSIDE	Disease
95292_5	arches	NNS	INSIDE	Disease
95292_5	of	IN	INSIDE	Disease
95292_5	both	DT	INSIDE	Disease
95292_5	feet	NNS	INSIDE	Disease
95292_5	,	,	INSIDE	Disease
95292_5	toes	NNS	INSIDE	Disease
95292_5	and	CC	OUTSIDE	OTHER
95292_5	the	DT	OUTSIDE	OTHER
95292_5	pain	NN	BEGIN	Disease
95292_5	from	IN	INSIDE	Disease
95292_5	the	DT	INSIDE	Disease
95292_5	pf	NN	INSIDE	Disease
95292_5	was	VBD	OUTSIDE	OTHER
95292_5	unbearable	JJ	OUTSIDE	OTHER
95292_5	.	.	OUTSIDE	OTHER
95292_6	doctor	NN	OUTSIDE	OTHER
95292_6	gave	VBD	OUTSIDE	OTHER
95292_6	me	PRP	OUTSIDE	OTHER
95292_6	analog	JJ	OUTSIDE	OTHER
95292_6	shots	NNS	OUTSIDE	OTHER
95292_6	in	IN	OUTSIDE	OTHER
95292_6	the	DT	OUTSIDE	OTHER
95292_6	feet	NNS	OUTSIDE	OTHER
95292_6	but	CC	OUTSIDE	OTHER
95292_6	the	DT	OUTSIDE	OTHER
95292_6	relief	NN	OUTSIDE	OTHER
95292_6	was	VBD	OUTSIDE	OTHER
95292_6	very	RB	OUTSIDE	OTHER
95292_6	brief	JJ	OUTSIDE	OTHER
95292_6	.	.	OUTSIDE	OTHER
95292_7	finally	RB	OUTSIDE	OTHER
95292_7	sent	VBD	OUTSIDE	OTHER
95292_7	me	PRP	OUTSIDE	OTHER
95292_7	to	TO	OUTSIDE	OTHER
95292_7	a	DT	OUTSIDE	OTHER
95292_7	podiatrist	NN	OUTSIDE	OTHER
95292_7	.	.	OUTSIDE	OTHER
95292_8	i	NNS	OUTSIDE	OTHER
95292_8	told	VBD	OUTSIDE	OTHER
95292_8	him	PRP	OUTSIDE	OTHER
95292_8	i	VB	OUTSIDE	OTHER
95292_8	thought	VBD	OUTSIDE	OTHER
95292_8	it	PRP	OUTSIDE	OTHER
95292_8	was	VBD	OUTSIDE	OTHER
95292_8	the	DT	OUTSIDE	OTHER
95292_8	crestor	NN	OUTSIDE	OTHER
95292_8	causing	VBG	OUTSIDE	OTHER
95292_8	all	PDT	OUTSIDE	OTHER
95292_8	this	DT	OUTSIDE	OTHER
95292_8	pain	NN	BEGIN	Disease
95292_8	.	.	OUTSIDE	OTHER
95292_9	i	NNS	OUTSIDE	OTHER
95292_9	got	VBD	OUTSIDE	OTHER
95292_9	off	IN	OUTSIDE	OTHER
95292_9	it	PRP	OUTSIDE	OTHER
95292_9	and	CC	OUTSIDE	OTHER
95292_9	began	VBD	OUTSIDE	OTHER
95292_9	pravastatin	NNS	OUTSIDE	OTHER
95292_9	but	CC	OUTSIDE	OTHER
95292_9	only	RB	OUTSIDE	OTHER
95292_9	took	VBD	OUTSIDE	OTHER
95292_9	it	PRP	OUTSIDE	OTHER
95292_9	for	IN	OUTSIDE	OTHER
95292_9	1	CD	OUTSIDE	OTHER
95292_9	week	NN	OUTSIDE	OTHER
95292_9	when	WRB	OUTSIDE	OTHER
95292_9	i	NN	OUTSIDE	OTHER
95292_9	decided	VBD	OUTSIDE	OTHER
95292_9	to	TO	OUTSIDE	OTHER
95292_9	conduct	VB	OUTSIDE	OTHER
95292_9	an	DT	OUTSIDE	OTHER
95292_9	experiment	NN	OUTSIDE	OTHER
95292_9	to	TO	OUTSIDE	OTHER
95292_9	prove	VB	OUTSIDE	OTHER
95292_9	my	PRP$	OUTSIDE	OTHER
95292_9	point	NN	OUTSIDE	OTHER
95292_9	.	.	OUTSIDE	OTHER
95292_10	in	IN	OUTSIDE	OTHER
95292_10	less	JJR	OUTSIDE	OTHER
95292_10	than	IN	OUTSIDE	OTHER
95292_10	1	CD	OUTSIDE	OTHER
95292_10	week	NN	OUTSIDE	OTHER
95292_10	of	IN	OUTSIDE	OTHER
95292_10	being	VBG	OUTSIDE	OTHER
95292_10	off	RP	OUTSIDE	OTHER
95292_10	the	DT	OUTSIDE	OTHER
95292_10	crestor	NN	OUTSIDE	OTHER
95292_10	,	,	OUTSIDE	OTHER
95292_10	i	NNS	OUTSIDE	OTHER
95292_10	have	VBP	OUTSIDE	OTHER
95292_10	not	RB	OUTSIDE	OTHER
95292_10	had	VBN	OUTSIDE	OTHER
95292_10	but	CC	OUTSIDE	OTHER
95292_10	1	CD	OUTSIDE	OTHER
95292_10	leg	NN	BEGIN	Disease
95292_10	cramp	NN	INSIDE	Disease
95292_10	.	.	OUTSIDE	OTHER
95292_11	the	DT	OUTSIDE	OTHER
95292_11	leg	NN	BEGIN	Disease
95292_11	cramps	VBZ	INSIDE	Disease
95292_11	\(	RB	OUTSIDE	OTHER
95292_11	in	IN	OUTSIDE	OTHER
95292_11	my	PRP$	OUTSIDE	OTHER
95292_11	opinion	NN	OUTSIDE	OTHER
95292_11	\)	NNS	OUTSIDE	OTHER
95292_11	are	VBP	OUTSIDE	OTHER
95292_11	what	WP	OUTSIDE	OTHER
95292_11	led	VBD	OUTSIDE	OTHER
95292_11	to	TO	OUTSIDE	OTHER
95292_11	the	DT	OUTSIDE	OTHER
95292_11	plantar	NN	BEGIN	Disease
95292_11	fasciitis	NN	INSIDE	Disease
95292_11	of	IN	INSIDE	Disease
95292_11	my	PRP$	INSIDE	Disease
95292_11	feet	NNS	INSIDE	Disease
95292_11	.	.	OUTSIDE	OTHER
95292_12	i	NN	OUTSIDE	OTHER
95292_12	'	''	OUTSIDE	OTHER
95292_12	m	NN	OUTSIDE	OTHER
95292_12	hoping	VBG	OUTSIDE	OTHER
95292_12	it	PRP	OUTSIDE	OTHER
95292_12	will	MD	OUTSIDE	OTHER
95292_12	subside	VB	OUTSIDE	OTHER
95292_12	in	IN	OUTSIDE	OTHER
95292_12	time	NN	OUTSIDE	OTHER
95292_12	as	IN	OUTSIDE	OTHER
95292_12	it	PRP	OUTSIDE	OTHER
95292_12	is	VBZ	OUTSIDE	OTHER
95292_12	very	RB	OUTSIDE	OTHER
95292_12	painful	JJ	BEGIN	Disease
95292_12	.	.	OUTSIDE	OTHER
95292_13	i	NN	OUTSIDE	OTHER
95292_13	'	''	OUTSIDE	OTHER
95292_13	ve	NN	OUTSIDE	OTHER
95292_13	taken	VBN	OUTSIDE	OTHER
95292_13	policosanol	NN	OUTSIDE	OTHER
95292_13	combined	VBN	OUTSIDE	OTHER
95292_13	with	IN	OUTSIDE	OTHER
95292_13	grape	NN	OUTSIDE	OTHER
95292_13	seed	NN	OUTSIDE	OTHER
95292_13	extract	NN	OUTSIDE	OTHER
95292_13	,	,	OUTSIDE	OTHER
95292_13	coq10	NN	OUTSIDE	OTHER
95292_13	and	CC	OUTSIDE	OTHER
95292_13	niacin	NN	OUTSIDE	OTHER
95292_13	before	IN	OUTSIDE	OTHER
95292_13	and	CC	OUTSIDE	OTHER
95292_13	it	PRP	OUTSIDE	OTHER
95292_13	worked	VBD	OUTSIDE	OTHER
95292_13	wonderfully	RB	OUTSIDE	OTHER
95292_13	but	CC	OUTSIDE	OTHER
95292_13	i	JJ	OUTSIDE	OTHER
95292_13	ca	MD	OUTSIDE	OTHER
95292_13	n	VB	OUTSIDE	OTHER
95292_13	'	POS	OUTSIDE	OTHER
95292_13	t	JJ	OUTSIDE	OTHER
95292_13	find	VBP	OUTSIDE	OTHER
95292_13	it	PRP	OUTSIDE	OTHER
95292_13	anymore	RB	OUTSIDE	OTHER
95292_13	.	.	OUTSIDE	OTHER
95292_14	i	NN	OUTSIDE	OTHER
95292_14	had	VBD	OUTSIDE	OTHER
95292_14	gotten	VBN	OUTSIDE	OTHER
95292_14	it	PRP	OUTSIDE	OTHER
95292_14	at	IN	OUTSIDE	OTHER
95292_14	a	DT	OUTSIDE	OTHER
95292_14	health	NN	OUTSIDE	OTHER
95292_14	food	NN	OUTSIDE	OTHER
95292_14	store	NN	OUTSIDE	OTHER
95292_14	.	.	OUTSIDE	OTHER
272552_0	this	DT	OUTSIDE	OTHER
272552_0	drug	NN	OUTSIDE	OTHER
272552_0	has	VBZ	OUTSIDE	OTHER
272552_0	always	RB	OUTSIDE	OTHER
272552_0	proven	VBN	OUTSIDE	OTHER
272552_0	effective	JJ	OUTSIDE	OTHER
272552_0	for	IN	OUTSIDE	OTHER
272552_0	my	PRP$	OUTSIDE	OTHER
272552_0	back	NN	BEGIN	Disease
272552_0	pain	NN	INSIDE	Disease
272552_0	.	.	OUTSIDE	OTHER
272552_1	i	JJ	OUTSIDE	OTHER
272552_1	hate	VBP	OUTSIDE	OTHER
272552_1	to	TO	OUTSIDE	OTHER
272552_1	hear	VB	OUTSIDE	OTHER
272552_1	that	IN	OUTSIDE	OTHER
272552_1	doctors	NNS	OUTSIDE	OTHER
272552_1	are	VBP	OUTSIDE	OTHER
272552_1	trying	VBG	OUTSIDE	OTHER
272552_1	to	TO	OUTSIDE	OTHER
272552_1	stop	VB	OUTSIDE	OTHER
272552_1	using	VBG	OUTSIDE	OTHER
272552_1	pain	JJ	OUTSIDE	OTHER
272552_1	medication	NN	OUTSIDE	OTHER
272552_1	to	TO	OUTSIDE	OTHER
272552_1	treat	VB	OUTSIDE	OTHER
272552_1	people	NNS	OUTSIDE	OTHER
272552_1	.	.	OUTSIDE	OTHER
272552_2	i	NN	OUTSIDE	OTHER
272552_2	'	''	OUTSIDE	OTHER
272552_2	m	NN	OUTSIDE	OTHER
272552_2	convinced	VBD	OUTSIDE	OTHER
272552_2	that	IN	OUTSIDE	OTHER
272552_2	most	JJS	OUTSIDE	OTHER
272552_2	all	DT	OUTSIDE	OTHER
272552_2	people	NNS	OUTSIDE	OTHER
272552_2	use	VBP	OUTSIDE	OTHER
272552_2	there	EX	OUTSIDE	OTHER
272552_2	medication	NN	OUTSIDE	OTHER
272552_2	as	IN	OUTSIDE	OTHER
272552_2	they	PRP	OUTSIDE	OTHER
272552_2	should	MD	OUTSIDE	OTHER
272552_2	,	,	OUTSIDE	OTHER
272552_2	but	CC	OUTSIDE	OTHER
272552_2	fear	NN	OUTSIDE	OTHER
272552_2	has	VBZ	OUTSIDE	OTHER
272552_2	made	VBN	OUTSIDE	OTHER
272552_2	it	PRP	OUTSIDE	OTHER
272552_2	hard	JJ	OUTSIDE	OTHER
272552_2	to	TO	OUTSIDE	OTHER
272552_2	find	VB	OUTSIDE	OTHER
272552_2	doctors	NNS	OUTSIDE	OTHER
272552_2	willing	JJ	OUTSIDE	OTHER
272552_2	to	TO	OUTSIDE	OTHER
272552_2	use	VB	OUTSIDE	OTHER
272552_2	narcotics	NNS	OUTSIDE	OTHER
272552_2	in	IN	OUTSIDE	OTHER
272552_2	my	PRP$	OUTSIDE	OTHER
272552_2	area	NN	OUTSIDE	OTHER
272552_2	.	.	OUTSIDE	OTHER
272552_3	many	JJ	OUTSIDE	OTHER
272552_3	people	NNS	OUTSIDE	OTHER
272552_3	are	VBP	OUTSIDE	OTHER
272552_3	forced	VBN	OUTSIDE	OTHER
272552_3	to	TO	OUTSIDE	OTHER
272552_3	suffer	VB	OUTSIDE	OTHER
272552_3	for	IN	OUTSIDE	OTHER
272552_3	no	DT	OUTSIDE	OTHER
272552_3	reason	NN	OUTSIDE	OTHER
272552_3	due	JJ	OUTSIDE	OTHER
272552_3	to	TO	OUTSIDE	OTHER
272552_3	this	DT	OUTSIDE	OTHER
272552_3	.	.	OUTSIDE	OTHER
108717_0	every	DT	OUTSIDE	OTHER
108717_0	since	IN	OUTSIDE	OTHER
108717_0	i	NN	OUTSIDE	OTHER
108717_0	have	VBP	OUTSIDE	OTHER
108717_0	started	VBN	OUTSIDE	OTHER
108717_0	taking	VBG	OUTSIDE	OTHER
108717_0	this	DT	OUTSIDE	OTHER
108717_0	medication	NN	OUTSIDE	OTHER
108717_0	i	NN	OUTSIDE	OTHER
108717_0	have	VBP	OUTSIDE	OTHER
108717_0	been	VBN	OUTSIDE	OTHER
108717_0	dreaming	VBG	OUTSIDE	OTHER
108717_0	about	IN	OUTSIDE	OTHER
108717_0	how	WRB	OUTSIDE	OTHER
108717_0	my	PRP$	OUTSIDE	OTHER
108717_0	own	JJ	OUTSIDE	OTHER
108717_0	death	NN	OUTSIDE	OTHER
108717_0	and	CC	OUTSIDE	OTHER
108717_0	all	DT	OUTSIDE	OTHER
108717_0	my	PRP$	OUTSIDE	OTHER
108717_0	problems	NNS	OUTSIDE	OTHER
108717_0	i	VBP	OUTSIDE	OTHER
108717_0	had	VBD	OUTSIDE	OTHER
108717_0	in	IN	OUTSIDE	OTHER
108717_0	the	DT	OUTSIDE	OTHER
108717_0	day	NN	OUTSIDE	OTHER
108717_0	before	IN	OUTSIDE	OTHER
108717_0	show	NN	OUTSIDE	OTHER
108717_0	in	IN	OUTSIDE	OTHER
108717_0	my	PRP$	OUTSIDE	OTHER
108717_0	dreams	NNS	OUTSIDE	OTHER
108717_0	now	RB	OUTSIDE	OTHER
108717_0	.	.	OUTSIDE	OTHER
108717_1	i	JJ	OUTSIDE	OTHER
108717_1	get	VBP	BEGIN	Disease
108717_1	very	RB	INSIDE	Disease
108717_1	angry	JJ	INSIDE	Disease
108717_1	since	IN	OUTSIDE	OTHER
108717_1	i	NN	OUTSIDE	OTHER
108717_1	have	VBP	OUTSIDE	OTHER
108717_1	started	VBN	OUTSIDE	OTHER
108717_1	taking	VBG	OUTSIDE	OTHER
108717_1	this	DT	OUTSIDE	OTHER
108717_1	med	VBN	OUTSIDE	OTHER
108717_1	and	CC	OUTSIDE	OTHER
108717_1	it	PRP	OUTSIDE	OTHER
108717_1	cause	VB	OUTSIDE	OTHER
108717_1	me	PRP	OUTSIDE	OTHER
108717_1	to	TO	OUTSIDE	OTHER
108717_1	get	VB	OUTSIDE	OTHER
108717_1	waverly	RB	OUTSIDE	OTHER
108717_1	aggravated	VBN	OUTSIDE	OTHER
108717_1	with	IN	OUTSIDE	OTHER
108717_1	my	PRP$	OUTSIDE	OTHER
108717_1	loved	JJ	OUTSIDE	OTHER
108717_1	ones	NNS	OUTSIDE	OTHER
108717_1	and	CC	OUTSIDE	OTHER
108717_1	keeps	VB	OUTSIDE	OTHER
108717_1	me	PRP	OUTSIDE	OTHER
108717_1	from	IN	OUTSIDE	OTHER
108717_1	doing	VBG	OUTSIDE	OTHER
108717_1	some	DT	OUTSIDE	OTHER
108717_1	of	IN	OUTSIDE	OTHER
108717_1	my	PRP$	OUTSIDE	OTHER
108717_1	loves	NNS	OUTSIDE	OTHER
108717_1	of	IN	OUTSIDE	OTHER
108717_1	life	NN	OUTSIDE	OTHER
108717_1	working	VBG	OUTSIDE	OTHER
108717_1	on	IN	OUTSIDE	OTHER
108717_1	vehicles	NNS	OUTSIDE	OTHER
108717_1	so	RB	OUTSIDE	OTHER
108717_1	over	IN	OUTSIDE	OTHER
108717_1	all	PDT	OUTSIDE	OTHER
108717_1	this	DT	OUTSIDE	OTHER
108717_1	medicine	NN	OUTSIDE	OTHER
108717_1	has	VBZ	OUTSIDE	OTHER
108717_1	messed	VBN	OUTSIDE	OTHER
108717_1	me	PRP	OUTSIDE	OTHER
108717_1	up	IN	OUTSIDE	OTHER
106249_0	i	NN	OUTSIDE	OTHER
106249_0	took	VBD	OUTSIDE	OTHER
106249_0	1	CD	OUTSIDE	OTHER
106249_0	600	CD	OUTSIDE	OTHER
106249_0	mg	NN	OUTSIDE	OTHER
106249_0	of	IN	OUTSIDE	OTHER
106249_0	mucinex	NN	OUTSIDE	OTHER
106249_0	dm	NN	OUTSIDE	OTHER
106249_0	for	IN	OUTSIDE	OTHER
106249_0	a	DT	OUTSIDE	OTHER
106249_0	cough	NN	BEGIN	Disease
106249_0	and	CC	OUTSIDE	OTHER
106249_0	cold	NN	BEGIN	Disease
106249_0	.	.	OUTSIDE	OTHER
106249_1	it	PRP	OUTSIDE	OTHER
106249_1	cleared	VBD	BEGIN	Disease
106249_1	nasal	NN	INSIDE	Disease
106249_1	and	CC	OUTSIDE	OTHER
106249_1	made	VBD	BEGIN	Disease
106249_1	me	PRP	INSIDE	Disease
106249_1	cough	VB	INSIDE	Disease
106249_1	up	RP	INSIDE	Disease
106249_1	mucus	NN	INSIDE	Disease
106249_1	and	CC	OUTSIDE	OTHER
106249_1	wow	NN	OUTSIDE	OTHER
106249_1	,	,	OUTSIDE	OTHER
106249_1	i	NN	OUTSIDE	OTHER
106249_1	felt	VBD	BEGIN	Disease
106249_1	so	RB	INSIDE	Disease
106249_1	much	JJ	INSIDE	Disease
106249_1	better	JJR	INSIDE	Disease
106249_1	.	.	OUTSIDE	OTHER
106249_2	i	NNS	OUTSIDE	OTHER
106249_2	have	VBP	OUTSIDE	OTHER
106249_2	been	VBN	OUTSIDE	OTHER
106249_2	coughing	VBG	BEGIN	Disease
106249_2	for	IN	OUTSIDE	OTHER
106249_2	almost	RB	OUTSIDE	OTHER
106249_2	20	CD	OUTSIDE	OTHER
106249_2	years	NNS	OUTSIDE	OTHER
106249_2	,	,	OUTSIDE	OTHER
106249_2	i	NN	OUTSIDE	OTHER
106249_2	discovered	VBD	OUTSIDE	OTHER
106249_2	that	IN	OUTSIDE	OTHER
106249_2	this	DT	OUTSIDE	OTHER
106249_2	also	RB	OUTSIDE	OTHER
106249_2	helps	VBZ	OUTSIDE	OTHER
106249_2	keep	VB	OUTSIDE	OTHER
106249_2	coughing	VBG	BEGIN	Disease
106249_2	down	RP	INSIDE	Disease
106249_2	better	RBR	INSIDE	Disease
106249_2	than	IN	OUTSIDE	OTHER
106249_2	anything	NN	OUTSIDE	OTHER
106249_2	i	NNS	OUTSIDE	OTHER
106249_2	have	VBP	OUTSIDE	OTHER
106249_2	tried	VBN	OUTSIDE	OTHER
106249_2	.	.	OUTSIDE	OTHER
106249_3	dr	NN	OUTSIDE	OTHER
106249_3	.	.	OUTSIDE	OTHER
106249_4	said	VBD	OUTSIDE	OTHER
106249_4	i	NN	OUTSIDE	OTHER
106249_4	had	VBD	OUTSIDE	OTHER
106249_4	acid	VBN	BEGIN	Disease
106249_4	reflux	NN	INSIDE	Disease
106249_4	,	,	OUTSIDE	OTHER
106249_4	but	CC	OUTSIDE	OTHER
106249_4	now	RB	OUTSIDE	OTHER
106249_4	i	VBZ	OUTSIDE	OTHER
106249_4	know	VBP	OUTSIDE	OTHER
106249_4	it	PRP	OUTSIDE	OTHER
106249_4	was	VBD	OUTSIDE	OTHER
106249_4	just	RB	OUTSIDE	OTHER
106249_4	a	DT	OUTSIDE	OTHER
106249_4	mucus	NN	BEGIN	Disease
106249_4	drainage	NN	INSIDE	Disease
106249_4	,	,	OUTSIDE	OTHER
106249_4	and	CC	OUTSIDE	OTHER
106249_4	mucinex	NN	OUTSIDE	OTHER
106249_4	does	VBZ	OUTSIDE	OTHER
106249_4	work	NN	OUTSIDE	OTHER
106249_4	.	.	OUTSIDE	OTHER
106249_5	i	NN	OUTSIDE	OTHER
106249_5	had	VBD	OUTSIDE	OTHER
106249_5	no	DT	OUTSIDE	OTHER
106249_5	side	NN	OUTSIDE	OTHER
106249_5	effects	NNS	OUTSIDE	OTHER
106249_5	.	.	OUTSIDE	OTHER
119670_0	i	NN	OUTSIDE	OTHER
119670_0	am	VBP	OUTSIDE	OTHER
119670_0	a	DT	OUTSIDE	OTHER
119670_0	fast	JJ	OUTSIDE	OTHER
119670_0	thinking	NN	OUTSIDE	OTHER
119670_0	,	,	OUTSIDE	OTHER
119670_0	moving	VBG	OUTSIDE	OTHER
119670_0	and	CC	OUTSIDE	OTHER
119670_0	gettig	JJ	OUTSIDE	OTHER
119670_0	things	NNS	OUTSIDE	OTHER
119670_0	done	VBN	OUTSIDE	OTHER
119670_0	in	IN	OUTSIDE	OTHER
119670_0	a	DT	OUTSIDE	OTHER
119670_0	fast	JJ	OUTSIDE	OTHER
119670_0	pace	NN	OUTSIDE	OTHER
119670_0	.	.	OUTSIDE	OTHER
119670_1	i	NN	OUTSIDE	OTHER
119670_1	can	MD	BEGIN	Disease
119670_1	not	RB	INSIDE	Disease
119670_1	get	VB	INSIDE	Disease
119670_1	calmed	VBN	INSIDE	Disease
119670_1	down	RB	INSIDE	Disease
